FID,FlightIdx,ACID,ACT_DATE,DEP,ARR,Elap_Time,DT,ClustID,D40A100ACT,D40A100ACH,Efficiency,YEAR,MONTH,DAY,Hour,MedianID
20130822307443,200113,UAL584,22-AUG-13 00:00:00,IAH,BOS,2013-08-22 12:56:00,12000.0,0,1304.6373961,1258.76908248,0.0364390214641,2013,8,22,12,-2
20130822332893,228665,UAL1501,22-AUG-13 00:00:00,IAH,BOS,2013-08-22 18:14:00,12540.0,1,1331.17226452,1258.50839567,0.0577380882718,2013,8,22,18,-2
20130822342902,244776,UAL387,22-AUG-13 00:00:00,IAH,BOS,2013-08-22 21:11:00,11520.0,0,1299.83836732,1258.08198548,0.0331905092969,2013,8,22,21,-2
20130822352545,254383,UAL1602,22-AUG-13 00:00:00,IAH,BOS,2013-08-22 22:48:00,12120.0,0,1314.5349465,1258.74406407,0.0443226578162,2013,8,22,22,-2
20130822355213,261644,UAL1102,22-AUG-13 00:00:00,IAH,BOS,2013-08-23 00:22:00,11700.0,0,1309.62844809,1256.05087217,0.042655577971,2013,8,23,0,-2
20130822355410,215474,UAL735,22-AUG-13 00:00:00,IAH,BOS,2013-08-22 15:51:00,11820.0,3,1269.53561959,1252.27464245,0.0137836993231,2013,8,22,15,-2
20130823375891,338562,UAL324,23-AUG-13 00:00:00,IAH,BOS,2013-08-23 21:11:00,11640.0,4,1295.6283827,1256.2396695,0.0313544574022,2013,8,23,21,-2
20130823418460,293349,UAL675,23-AUG-13 00:00:00,IAH,BOS,2013-08-23 13:02:00,11880.0,2,1286.41253802,1249.13299426,0.0298443351788,2013,8,23,13,-2
20130823419735,321884,UAL1501,23-AUG-13 00:00:00,IAH,BOS,2013-08-23 18:11:00,11940.0,2,1301.19419334,1248.08668498,0.0425511376717,2013,8,23,18,-2
20130823435666,308123,UAL224,23-AUG-13 00:00:00,IAH,BOS,2013-08-23 15:47:00,11340.0,2,1291.94413802,1248.57832977,0.0347321487273,2013,8,23,15,-2
20130823451449,354093,UAL1102,23-AUG-13 00:00:00,IAH,BOS,2013-08-24 00:11:00,11400.0,2,1281.99923388,1250.10944778,0.0255095953039,2013,8,24,0,-2
20130824455223,429597,UAL1561,24-AUG-13 00:00:00,IAH,BOS,2013-08-24 21:12:00,12900.0,0,1298.51733922,1257.1055157,0.0329422017531,2013,8,24,21,-2
20130824466338,383780,UAL1124,24-AUG-13 00:00:00,IAH,BOS,2013-08-24 12:52:00,12180.0,2,1272.23730604,1248.27613135,0.0191954120477,2013,8,24,12,-2
20130824503430,399288,UAL1295,24-AUG-13 00:00:00,IAH,BOS,2013-08-24 16:10:00,12240.0,2,1285.77505213,1248.59562241,0.0297769983005,2013,8,24,16,-2
20130824523715,413235,UAL1742,24-AUG-13 00:00:00,IAH,BOS,2013-08-24 18:15:00,12480.0,2,1292.44246989,1249.13299426,0.0346716289016,2013,8,24,18,-2
20130825538735,444261,UAL1219,25-AUG-13 00:00:00,IAH,BOS,2013-08-25 00:33:00,12660.0,2,1275.97048385,1249.47416841,0.0212059729627,2013,8,25,0,-2
20130825563437,3795,UAL445,25-AUG-13 00:00:00,IAH,BOS,2013-08-25 21:39:00,12240.0,0,1309.42656375,1256.54865549,0.0420818629139,2013,8,25,21,-2
20130825579508,488892,UAL1634,25-AUG-13 00:00:00,IAH,BOS,2013-08-25 18:22:00,12660.0,0,1306.48360322,1259.87569343,0.0369940542793,2013,8,25,18,-2
20130825589128,465383,UAL584,25-AUG-13 00:00:00,IAH,BOS,2013-08-25 13:13:00,13380.0,0,1314.34983247,1256.05087217,0.0464144897228,2013,8,25,13,-2
20130825593763,10961,UAL1602,25-AUG-13 00:00:00,IAH,BOS,2013-08-25 22:58:00,12300.0,0,1314.01968671,1256.05087217,0.0461516454634,2013,8,25,22,-2
20130825599018,480747,UAL1295,25-AUG-13 00:00:00,IAH,BOS,2013-08-25 16:15:00,12900.0,0,1306.16957519,1256.54865549,0.039489851416,2013,8,25,16,-2
20130826612600,65253,UAL1501,26-AUG-13 00:00:00,IAH,BOS,2013-08-26 18:13:00,12240.0,0,1314.12709226,1256.35927324,0.0459803340116,2013,8,26,18,-2
20130826616507,17629,UAL1219,26-AUG-13 00:00:00,IAH,BOS,2013-08-26 00:49:00,11640.0,0,1280.09221452,1253.46846731,0.0212400614049,2013,8,26,0,-2
20130826639737,39867,UAL584,26-AUG-13 00:00:00,IAH,BOS,2013-08-26 12:53:00,12480.0,2,1277.76856168,1248.57832977,0.0233787750512,2013,8,26,12,-2
20130826655657,52852,UAL735,26-AUG-13 00:00:00,IAH,BOS,2013-08-26 15:48:00,12960.0,1,1334.2685357,1250.65390673,0.0668567287246,2013,8,26,15,-2
20130826664114,94336,UAL370,26-AUG-13 00:00:00,IAH,BOS,2013-08-27 00:09:00,11460.0,0,1303.22610623,1255.34193799,0.0381443229067,2013,8,27,0,-2
20130826671768,88279,UAL1602,26-AUG-13 00:00:00,IAH,BOS,2013-08-26 23:59:00,11640.0,0,1307.95867383,1256.05087217,0.0413261937112,2013,8,26,23,-2
20130826680052,79885,UAL387,26-AUG-13 00:00:00,IAH,BOS,2013-08-26 21:13:00,12360.0,2,1286.40282135,1249.13299426,0.0298365564416,2013,8,26,21,-2
20130827714690,147880,UAL1634,27-AUG-13 00:00:00,IAH,BOS,2013-08-27 18:06:00,12540.0,0,1315.85233698,1257.28019667,0.0465863858124,2013,8,27,18,-2
20130827731931,122491,UAL1002,27-AUG-13 00:00:00,IAH,BOS,2013-08-27 13:05:00,12360.0,0,1305.8049626,1256.54865549,0.0391996815241,2013,8,27,13,-2
20130827754130,162570,UAL230,27-AUG-13 00:00:00,IAH,BOS,2013-08-27 21:04:00,12840.0,1,1330.4349464,1253.86567331,0.0610665677493,2013,8,27,21,-2
20130827766638,177441,UAL1102,27-AUG-13 00:00:00,IAH,BOS,2013-08-28 00:13:00,12600.0,0,1305.0441294,1257.42394783,0.0378712220751,2013,8,28,0,-2
20130828780882,249519,UAL230,28-AUG-13 00:00:00,IAH,BOS,2013-08-28 23:12:00,12360.0,0,1300.9013612,1255.76299813,0.0359449698262,2013,8,28,23,-2
20130828802378,207448,UAL1002,28-AUG-13 00:00:00,IAH,BOS,2013-08-28 13:12:00,12180.0,0,1307.24822534,1257.1055157,0.0398874310964,2013,8,28,13,-2
20130828842996,234242,UAL1634,28-AUG-13 00:00:00,IAH,BOS,2013-08-28 18:21:00,12600.0,0,1304.10363975,1258.76908248,0.0360149910719,2013,8,28,18,-2
20130828854998,258906,UAL778,28-AUG-13 00:00:00,IAH,BOS,2013-08-28 23:05:00,12540.0,0,1325.16877935,1256.35927324,0.0547689721991,2013,8,28,23,-2
20130828858222,264577,UAL302,28-AUG-13 00:00:00,IAH,BOS,2013-08-29 01:29:00,12060.0,0,1305.3212538,1258.96085789,0.0368243346185,2013,8,29,1,-2
20130829859598,295842,UAL1002,29-AUG-13 00:00:00,IAH,BOS,2013-08-29 13:04:00,12720.0,0,1304.62295246,1257.60329901,0.0373883032013,2013,8,29,13,-2
20130829861432,349412,UAL778,29-AUG-13 00:00:00,IAH,BOS,2013-08-29 23:00:00,12960.0,2,1299.74414759,1248.36957109,0.0411533392766,2013,8,29,23,-2
20130829863345,399643,UAL339T,29-AUG-13 00:00:00,IAH,BOS,2013-08-29 18:50:00,12300.0,2,1280.5929094,1248.41431733,0.02577557116,2013,8,29,18,-2
20130829926033,314709,UAL1295,29-AUG-13 00:00:00,IAH,BOS,2013-08-29 16:30:00,13020.0,0,1316.51734259,1258.76908248,0.0458767703415,2013,8,29,16,-2
20130829936059,355481,UAL273,29-AUG-13 00:00:00,IAH,BOS,2013-08-30 00:18:00,12600.0,2,1287.29286951,1250.79590357,0.0291789938201,2013,8,30,0,-2
20130829946829,339450,UAL715,29-AUG-13 00:00:00,IAH,BOS,2013-08-29 22:51:00,12900.0,0,1322.82494632,1259.2668658,0.0504722884773,2013,8,29,22,-2
20130830023553,407368,UAL1295,30-AUG-13 00:00:00,IAH,BOS,2013-08-30 16:52:00,12120.0,0,1307.88013964,1256.54865549,0.0408511711242,2013,8,30,16,-2
20130830025610,387880,UAL1002,30-AUG-13 00:00:00,IAH,BOS,2013-08-30 13:06:00,12420.0,0,1306.05983681,1259.11616132,0.0372830378383,2013,8,30,13,-2
20130830037309,442560,UAL778,30-AUG-13 00:00:00,IAH,BOS,2013-08-30 22:47:00,11700.0,0,1305.34711619,1257.615622,0.0379539609343,2013,8,30,22,-2
20130830037647,433810,UAL366,30-AUG-13 00:00:00,IAH,BOS,2013-08-30 22:02:00,11880.0,0,1307.1142775,1257.45022559,0.0394958391996,2013,8,30,22,-2
20130830037911,449372,UAL273,30-AUG-13 00:00:00,IAH,BOS,2013-08-31 00:16:00,11760.0,2,1274.66925172,1248.57832977,0.0208965039094,2013,8,31,0,-2
20130830956987,417201,UAL1634,30-AUG-13 00:00:00,IAH,BOS,2013-08-30 18:26:00,12060.0,0,1306.77585421,1256.05087217,0.0403844964883,2013,8,30,18,-2
20130831048242,11010,UAL1634,31-AUG-13 00:00:00,IAH,BOS,2013-08-31 18:56:00,12960.0,-1,1345.65601436,1281.05537493,0.0504276713492,2013,8,31,18,-2
20130831056375,479628,UAL1124,31-AUG-13 00:00:00,IAH,BOS,2013-08-31 13:01:00,12300.0,2,1293.47612508,1248.57832977,0.0359591338719,2013,8,31,13,-2
20130831083094,497664,UAL589,31-AUG-13 00:00:00,IAH,BOS,2013-08-31 16:38:00,12360.0,1,1334.04738025,1254.10430301,0.0637451582369,2013,8,31,16,-2
20130831110972,30424,UAL239,31-AUG-13 00:00:00,IAH,BOS,2013-08-31 22:55:00,12180.0,1,1326.39493298,1252.825741,0.0587226056851,2013,8,31,22,-2
20130901156481,95399,UAL778,01-SEP-13 00:00:00,IAH,BOS,2013-09-01 23:04:00,11700.0,3,1276.15339911,1253.48722936,0.0180824895694,2013,9,1,23,-2
20130901161197,78122,UAL1634,01-SEP-13 00:00:00,IAH,BOS,2013-09-01 18:25:00,12480.0,1,1337.31408893,1256.2845391,0.0644993608573,2013,9,1,18,-2
20130901171303,99544,UAL1102,01-SEP-13 00:00:00,IAH,BOS,2013-09-02 00:11:00,11700.0,0,1316.50451795,1255.78381107,0.0483528345759,2013,9,2,0,-2
20130901172600,89526,UAL233,01-SEP-13 00:00:00,IAH,BOS,2013-09-01 21:30:00,11880.0,0,1302.86174015,1255.55482805,0.03767809342,2013,9,1,21,-2
20130902200982,153237,UAL366,02-SEP-13 00:00:00,IAH,BOS,2013-09-02 21:04:00,11520.0,2,1285.50248715,1248.50748529,0.0296313817057,2013,9,2,21,-2
20130902232041,140171,UAL1634,02-SEP-13 00:00:00,IAH,BOS,2013-09-02 18:10:00,12240.0,1,1330.96139946,1253.5479809,0.0617554491304,2013,9,2,18,-2
20130902232096,132891,UAL1295,02-SEP-13 00:00:00,IAH,BOS,2013-09-02 16:37:00,11940.0,2,1292.21780756,1248.57832977,0.034951333647,2013,9,2,16,-2
20130902240612,160522,UAL327,02-SEP-13 00:00:00,IAH,BOS,2013-09-02 23:05:00,11700.0,2,1293.14817155,1249.36878942,0.0350412004048,2013,9,2,23,-2
20130903290283,190186,UAL1002,03-SEP-13 00:00:00,IAH,BOS,2013-09-03 13:03:00,11940.0,1,1316.90574504,1253.31478159,0.0507382218631,2013,9,3,13,-2
20130903308789,229767,UAL369,03-SEP-13 00:00:00,IAH,BOS,2013-09-03 21:06:00,12600.0,0,1322.51360991,1263.32332526,0.0468528392196,2013,9,3,21,-2
20130903310699,215272,UAL1634,03-SEP-13 00:00:00,IAH,BOS,2013-09-03 18:30:00,12120.0,2,1289.32193424,1249.1590925,0.0321519028087,2013,9,3,18,-2
20130903320151,207308,UAL1295,03-SEP-13 00:00:00,IAH,BOS,2013-09-03 16:31:00,12420.0,1,1387.6528454,1259.4849958,0.101762109137,2013,9,3,16,-2
20130903322384,238241,UAL366,03-SEP-13 00:00:00,IAH,BOS,2013-09-03 22:58:00,12420.0,0,1310.89864014,1253.89974029,0.0454573025418,2013,9,3,22,-2
20130903327224,243849,UAL1102,03-SEP-13 00:00:00,IAH,BOS,2013-09-04 00:17:00,12240.0,2,1272.91491864,1247.78880836,0.0201365087724,2013,9,4,0,-2
20130904333201,298254,UAL1634,04-SEP-13 00:00:00,IAH,BOS,2013-09-04 18:31:00,12420.0,2,1283.84054865,1248.75469578,0.0280966734207,2013,9,4,18,-2
20130904358106,312466,UAL230,04-SEP-13 00:00:00,IAH,BOS,2013-09-04 20:57:00,12360.0,0,1297.04616791,1256.49038185,0.0322770366129,2013,9,4,20,-2
20130904385040,272789,UAL1002,04-SEP-13 00:00:00,IAH,BOS,2013-09-04 13:13:00,12600.0,2,1282.35190996,1249.36878942,0.0263998275145,2013,9,4,13,-2
20130904410145,327130,UAL302,04-SEP-13 00:00:00,IAH,BOS,2013-09-05 00:56:00,12960.0,-1,1339.01690498,1265.37720078,0.0581958519185,2013,9,5,0,-2
20130905466292,357149,UAL1002,05-SEP-13 00:00:00,IAH,BOS,2013-09-05 13:10:00,12360.0,2,1287.24598397,1247.78880836,0.0316216777597,2013,9,5,13,-2
20130905480544,376030,UAL1295,05-SEP-13 00:00:00,IAH,BOS,2013-09-05 16:57:00,11520.0,2,1284.92969721,1248.5390521,0.0291465814045,2013,9,5,16,-2
20130905493280,384907,UAL1634,05-SEP-13 00:00:00,IAH,BOS,2013-09-05 18:23:00,11820.0,2,1283.2147221,1248.4997392,0.0278053585517,2013,9,5,18,-2
20130905496545,400109,UAL715,05-SEP-13 00:00:00,IAH,BOS,2013-09-05 21:20:00,12120.0,2,1291.26233532,1248.08491961,0.0345949342352,2013,9,5,21,-2
20130905502830,408681,UAL327,05-SEP-13 00:00:00,IAH,BOS,2013-09-06 00:51:00,11640.0,2,1284.37644466,1250.74646492,0.0268879270748,2013,9,6,0,-2
20130905505138,415063,UAL273,05-SEP-13 00:00:00,IAH,BOS,2013-09-06 00:29:00,11460.0,2,1269.94761696,1250.19284535,0.0158013795098,2013,9,6,0,-2
20130906555805,474571,UAL1634,06-SEP-13 00:00:00,IAH,BOS,2013-09-06 18:18:00,12720.0,2,1281.76631175,1249.21841614,0.0260546075775,2013,9,6,18,-2
20130906561092,490296,UAL715,06-SEP-13 00:00:00,IAH,BOS,2013-09-06 20:58:00,12360.0,0,1306.62655886,1256.73703602,0.039697662606,2013,9,6,20,-2
20130906564369,465575,UAL1295,06-SEP-13 00:00:00,IAH,BOS,2013-09-06 16:28:00,12660.0,2,1279.26799951,1248.50748529,0.0246378292298,2013,9,6,16,-2
20130906590622,5821,UAL273,06-SEP-13 00:00:00,IAH,BOS,2013-09-07 00:12:00,12060.0,0,1305.47512578,1256.92616452,0.0386251497002,2013,9,7,0,-2
20130906591607,447016,UAL1002,06-SEP-13 00:00:00,IAH,BOS,2013-09-06 13:05:00,12240.0,2,1293.39849191,1249.29700671,0.0353010412734,2013,9,6,13,-2
20130906594442,499630,UAL327,06-SEP-13 00:00:00,IAH,BOS,2013-09-06 22:42:00,12600.0,0,1298.4228481,1256.54865549,0.0333247681459,2013,9,6,22,-2
20130907644033,35570,UAL1124,07-SEP-13 00:00:00,IAH,BOS,2013-09-07 12:58:00,12840.0,0,1308.22278606,1256.54865549,0.041123859667,2013,9,7,12,-2
20130907645051,53949,UAL589,07-SEP-13 00:00:00,IAH,BOS,2013-09-07 16:33:00,12240.0,0,1309.81388238,1258.76908248,0.040551361334,2013,9,7,16,-2
20130907648365,66460,UAL1634,07-SEP-13 00:00:00,IAH,BOS,2013-09-07 19:57:00,13440.0,-1,1386.26400319,1284.07785059,0.0795794059925,2013,9,7,19,-2
20130907652116,85842,UAL239,07-SEP-13 00:00:00,IAH,BOS,2013-09-07 22:56:00,12120.0,0,1288.03711492,1253.94529255,0.0271876473243,2013,9,7,22,-2
20130908718837,128204,UAL258,08-SEP-13 00:00:00,IAH,BOS,2013-09-08 16:23:00,12540.0,2,1283.27439356,1248.60283226,0.0277682866028,2013,9,8,16,-2
20130908725481,136714,UAL1634,08-SEP-13 00:00:00,IAH,BOS,2013-09-08 18:33:00,12240.0,0,1320.37976086,1258.61837801,0.0490707778718,2013,9,8,18,-2
20130908729855,161015,UAL1102,08-SEP-13 00:00:00,IAH,BOS,2013-09-09 00:12:00,12540.0,0,1301.35953192,1258.08198548,0.0343996233448,2013,9,9,0,-2
20130908733333,156348,UAL205,08-SEP-13 00:00:00,IAH,BOS,2013-09-08 22:59:00,12300.0,0,1307.0262146,1257.23990967,0.0395996854258,2013,9,8,22,-2
20130908734302,149387,UAL369,08-SEP-13 00:00:00,IAH,BOS,2013-09-08 21:06:00,12960.0,2,1290.14561005,1248.57832977,0.0332916880627,2013,9,8,21,-2
20130909740628,209506,UAL1634,09-SEP-13 00:00:00,IAH,BOS,2013-09-09 18:15:00,12180.0,0,1318.2290034,1259.11616132,0.0469478860565,2013,9,9,18,-2
20130909768228,184567,UAL1002,09-SEP-13 00:00:00,IAH,BOS,2013-09-09 13:01:00,12660.0,0,1306.22512834,1257.60329901,0.0386622946764,2013,9,9,13,-2
20130909792050,201172,UAL1295,09-SEP-13 00:00:00,IAH,BOS,2013-09-09 16:31:00,12540.0,0,1302.98710851,1257.94800891,0.0358036256572,2013,9,9,16,-2
20130909811690,223263,UAL715,09-SEP-13 00:00:00,IAH,BOS,2013-09-09 20:59:00,12000.0,0,1306.70645248,1257.1055157,0.0394564626187,2013,9,9,20,-2
20130909814436,237230,UAL778,09-SEP-13 00:00:00,IAH,BOS,2013-09-10 00:02:00,11700.0,0,1294.42728154,1254.06265129,0.0321870922556,2013,9,10,0,-2
20130909817810,231610,UAL327,09-SEP-13 00:00:00,IAH,BOS,2013-09-09 22:46:00,11820.0,0,1300.84866844,1259.30454185,0.0329897377502,2013,9,9,22,-2
20130910871555,264797,UAL1002,10-SEP-13 00:00:00,IAH,BOS,2013-09-10 13:05:00,12720.0,0,1314.44961592,1259.2668658,0.0438213309808,2013,9,10,13,-2
20130910880446,319893,UAL1102,10-SEP-13 00:00:00,IAH,BOS,2013-09-11 00:08:00,11580.0,0,1299.52504731,1255.66742746,0.0349277355547,2013,9,11,0,-2
20130910899763,305737,UAL230,10-SEP-13 00:00:00,IAH,BOS,2013-09-10 20:53:00,12540.0,1,1335.52174537,1253.0761519,0.0657945595266,2013,9,10,20,-2
20130911940787,350421,UAL1002,11-SEP-13 00:00:00,IAH,BOS,2013-09-11 13:02:00,12360.0,0,1324.00894343,1259.11616132,0.0515383600812,2013,9,11,13,-2
20130911955140,375916,UAL1634,11-SEP-13 00:00:00,IAH,BOS,2013-09-11 18:26:00,13380.0,1,1344.68283226,1253.21983274,0.072982406704,2013,9,11,18,-2
20130911971533,399357,UAL778,11-SEP-13 00:00:00,IAH,BOS,2013-09-11 22:48:00,13080.0,1,1346.63317367,1252.26785443,0.0753555390741,2013,9,11,22,-2
20130911976447,390735,UAL230,11-SEP-13 00:00:00,IAH,BOS,2013-09-11 21:15:00,12660.0,1,1343.26336232,1253.86567331,0.0712976604312,2013,9,11,21,-2
20130911978878,405571,UAL302,11-SEP-13 00:00:00,IAH,BOS,2013-09-12 00:05:00,12660.0,1,1326.47438392,1258.27051819,0.0542044534486,2013,9,12,0,-2
20130912001804,464007,UAL1634,12-SEP-13 00:00:00,IAH,BOS,2013-09-12 20:53:00,12480.0,1,1336.73663313,1257.97821552,0.0626071394878,2013,9,12,20,-2
20130912050011,436442,UAL1002,12-SEP-13 00:00:00,IAH,BOS,2013-09-12 13:07:00,12000.0,0,1312.65906294,1261.55000847,0.0405129040703,2013,9,12,13,-2
20130912074660,479621,UAL715,12-SEP-13 00:00:00,IAH,BOS,2013-09-12 22:46:00,12600.0,1,1366.46268457,1271.07551744,0.0750444531603,2013,9,12,22,-2
20130912079923,495448,UAL778,12-SEP-13 00:00:00,IAH,BOS,2013-09-13 00:52:00,12540.0,1,1352.72582269,1261.49467233,0.0723198855823,2013,9,13,0,-2
20130912082603,488352,UAL327,12-SEP-13 00:00:00,IAH,BOS,2013-09-13 00:36:00,12300.0,0,1338.21351369,1262.91311841,0.0596243670123,2013,9,13,0,-2
20130912998759,454591,UAL1295,12-SEP-13 00:00:00,IAH,BOS,2013-09-12 17:08:00,13620.0,-1,1559.68469499,1347.52955817,0.157440061726,2013,9,12,17,-2
20130913093724,45879,UAL1295,13-SEP-13 00:00:00,IAH,BOS,2013-09-13 16:32:00,11940.0,2,1284.42768139,1248.4997392,0.0287768920189,2013,9,13,16,-2
20130913174832,86952,UAL778,13-SEP-13 00:00:00,IAH,BOS,2013-09-14 00:27:00,10980.0,2,1277.68468012,1249.36878942,0.0226641572419,2013,9,14,0,-2
20130913175407,55965,UAL1634,13-SEP-13 00:00:00,IAH,BOS,2013-09-13 19:57:00,12120.0,2,1285.76187519,1248.41431733,0.0299159961162,2013,9,13,19,-2
20130913183088,80837,UAL327,13-SEP-13 00:00:00,IAH,BOS,2013-09-13 23:08:00,11340.0,2,1279.86724633,1248.75153881,0.0249174527941,2013,9,13,23,-2
20130913184161,70790,UAL715,13-SEP-13 00:00:00,IAH,BOS,2013-09-13 21:23:00,11400.0,2,1280.936852,1249.29700671,0.0253261195101,2013,9,13,21,-2
20130914192826,133114,UAL589,14-SEP-13 00:00:00,IAH,BOS,2013-09-14 16:45:00,12000.0,2,1274.0797508,1249.13299426,0.0199712573882,2013,9,14,16,-2
20130914238146,166388,UAL239,14-SEP-13 00:00:00,IAH,BOS,2013-09-14 23:13:00,12360.0,2,1279.18980003,1248.50748529,0.0245751948601,2013,9,14,23,-2
20130914238435,118058,UAL1124,14-SEP-13 00:00:00,IAH,BOS,2013-09-14 13:01:00,12300.0,2,1279.25516171,1249.48524474,0.0238257451173,2013,9,14,13,-2
20130914243549,146241,UAL1634,14-SEP-13 00:00:00,IAH,BOS,2013-09-14 18:58:00,12480.0,2,1284.39102632,1247.78880836,0.0293336642548,2013,9,14,18,-2
20130915280238,242492,UAL1102,15-SEP-13 00:00:00,IAH,BOS,2013-09-16 00:06:00,11100.0,0,1297.65778992,1254.49515119,0.0344063814712,2013,9,16,0,-2
20130915309083,230922,UAL369,15-SEP-13 00:00:00,IAH,BOS,2013-09-15 21:17:00,12540.0,1,1323.16711422,1255.13782908,0.0542006491741,2013,9,15,21,-2
20130915316749,217369,UAL1634,15-SEP-13 00:00:00,IAH,BOS,2013-09-15 18:23:00,11760.0,0,1303.74956451,1257.45022559,0.0368200171898,2013,9,15,18,-2
20130915318988,208823,UAL258,15-SEP-13 00:00:00,IAH,BOS,2013-09-15 16:34:00,11340.0,0,1310.59674977,1257.1055157,0.0425511091978,2013,9,15,16,-2
20130915326548,240078,UAL205,15-SEP-13 00:00:00,IAH,BOS,2013-09-15 23:39:00,12360.0,1,1333.92205392,1258.50914788,0.059922413886,2013,9,15,23,-2
20130916354913,283831,UAL1295,16-SEP-13 00:00:00,IAH,BOS,2013-09-16 16:26:00,11820.0,1,1333.47639052,1253.61526241,0.0637046552501,2013,9,16,16,-2
20130916388603,313887,UAL327,16-SEP-13 00:00:00,IAH,BOS,2013-09-16 22:53:00,11820.0,1,1339.68632941,1254.02571244,0.0683085012764,2013,9,16,22,-2
20130916390604,291932,UAL1634,16-SEP-13 00:00:00,IAH,BOS,2013-09-16 18:35:00,11280.0,2,1281.35450938,1248.50748529,0.0263090325641,2013,9,16,18,-2
20130916398725,319852,UAL778,16-SEP-13 00:00:00,IAH,BOS,2013-09-17 00:11:00,12180.0,1,1333.32930269,1257.18718693,0.0605654564064,2013,9,17,0,-2
20130917451688,347659,UAL1002,17-SEP-13 00:00:00,IAH,BOS,2013-09-17 13:05:00,12180.0,2,1284.82225748,1249.21841614,0.0285008937429,2013,9,17,13,-2
20130917480678,372818,UAL1634,17-SEP-13 00:00:00,IAH,BOS,2013-09-17 18:16:00,12000.0,2,1282.63743744,1248.4997392,0.0273429758628,2013,9,17,18,-2
20130917483227,386957,UAL230,17-SEP-13 00:00:00,IAH,BOS,2013-09-17 21:00:00,13200.0,1,1331.53756556,1253.68704513,0.0620972520487,2013,9,17,21,-2
20130917495466,401107,UAL1102,17-SEP-13 00:00:00,IAH,BOS,2013-09-18 00:03:00,11820.0,2,1279.72651553,1249.29700671,0.0243573054736,2013,9,18,0,-2
20130918510718,489025,UAL302,18-SEP-13 00:00:00,IAH,BOS,2013-09-19 00:09:00,11700.0,0,1304.01347411,1256.16521078,0.0380907407115,2013,9,19,0,-2
20130918538242,430179,UAL1002,18-SEP-13 00:00:00,IAH,BOS,2013-09-18 13:08:00,12360.0,2,1292.78623604,1248.50748529,0.0354653466379,2013,9,18,13,-2
20130918575562,457497,UAL1634,18-SEP-13 00:00:00,IAH,BOS,2013-09-18 18:16:00,12000.0,2,1278.70104313,1249.29700671,0.0235364659199,2013,9,18,18,-2
20130918576562,482361,UAL778,18-SEP-13 00:00:00,IAH,BOS,2013-09-18 22:41:00,11640.0,0,1305.13618857,1255.79447226,0.0392912354635,2013,9,18,22,-2
20130918585087,472884,UAL230,18-SEP-13 00:00:00,IAH,BOS,2013-09-18 21:01:00,12420.0,1,1335.1503997,1253.86567331,0.0648273001797,2013,9,18,21,-2
20130919645497,19340,UAL1002,19-SEP-13 00:00:00,IAH,BOS,2013-09-19 13:11:00,12180.0,1,1332.48581468,1253.94029056,0.0626389667147,2013,9,19,13,-2
20130919651936,37187,UAL1295,19-SEP-13 00:00:00,IAH,BOS,2013-09-19 16:51:00,12240.0,1,1336.55638559,1253.31478159,0.0664171565104,2013,9,19,16,-2
20130919655061,46555,UAL1634,19-SEP-13 00:00:00,IAH,BOS,2013-09-19 18:38:00,13440.0,-1,1421.76294835,1269.66340028,0.119795174082,2013,9,19,18,-2
20130919666986,62940,UAL715,19-SEP-13 00:00:00,IAH,BOS,2013-09-19 21:07:00,12360.0,1,1348.07605487,1255.08856576,0.0740883883847,2013,9,19,21,-2
20130919672417,78365,UAL778,19-SEP-13 00:00:00,IAH,BOS,2013-09-20 00:28:00,12480.0,1,1326.57118262,1257.19103037,0.0551866427454,2013,9,20,0,-2
20130920703792,166679,UAL327,20-SEP-13 00:00:00,IAH,BOS,2013-09-20 23:26:00,13620.0,-1,1427.9561713,1278.61442483,0.11679967281,2013,9,20,23,-2
20130920717584,157420,UAL715,20-SEP-13 00:00:00,IAH,BOS,2013-09-20 21:04:00,13020.0,-1,1422.05983986,1270.38744894,0.11939065601,2013,9,20,21,-2
20130920727081,130938,UAL1295,20-SEP-13 00:00:00,IAH,BOS,2013-09-20 16:42:00,12060.0,2,1281.31169521,1250.93523379,0.0242830009049,2013,9,20,16,-2
20130920757992,111208,UAL1002,20-SEP-13 00:00:00,IAH,BOS,2013-09-20 13:27:00,11880.0,0,1303.14644007,1262.55915643,0.0321468371891,2013,9,20,13,-2
20130920763131,174020,UAL778,20-SEP-13 00:00:00,IAH,BOS,2013-09-21 02:08:00,12600.0,1,1375.7991296,1273.70574618,0.0801546069234,2013,9,21,2,-2
20130920763295,139996,UAL1634,20-SEP-13 00:00:00,IAH,BOS,2013-09-20 18:57:00,12420.0,1,1335.69848848,1247.50522884,0.0706957033973,2013,9,20,18,-2
20130921772887,222562,UAL589,21-SEP-13 00:00:00,IAH,BOS,2013-09-21 16:42:00,11160.0,0,1297.94295345,1257.43458759,0.032215087977,2013,9,21,16,-2
20130921807801,234487,UAL1634,21-SEP-13 00:00:00,IAH,BOS,2013-09-21 19:07:00,11100.0,2,1277.95758043,1248.75153881,0.0233881926961,2013,9,21,19,-2
20130921819075,204788,UAL1124,21-SEP-13 00:00:00,IAH,BOS,2013-09-21 13:16:00,10920.0,0,1304.21372628,1256.05087217,0.0383446683343,2013,9,21,13,-2
